date,city,order_cnt,amount,pay_amount,discountAmount,refuelLiters
2023-2-14,常州分公司,83074,27134960.85,27134960.85,0,3560224.66
2023-2-14,徐州分公司,68313,19139642.84,19139663.62,20.78,2465397.17
2023-2-14,扬州分公司,50893,15119208.88,15119261.98,53.1,1937636.2
2023-2-14,无锡分公司,78187,25930239.63,25930345.64,106.01,3320323.58
2023-2-14,江阴分公司,25228,8367923.31,8367930.82,7.51,1128371.63
2023-2-14,泰州分公司,55913,16700499.78,16700499.78,0,2142367.54
2023-2-14,淮安分公司,41329,12561888.59,12561888.59,0,1616291.3
2023-2-14,盐城分公司,49905,14991702.28,14991702.28,0,1911787.2
2023-2-14,苏州分公司,139019,45569875.2,45569904,28.8,5839063.13
2023-2-14,连云港分公司,40408,11146910.07,11146910.07,0,1439623.25
2023-2-14,镇江分公司,42607,13074124.13,13074124.13,0,1684641.14
2023-2-14,高速石油公司,63071,22332560.95,22332560.95,0,2871074.81
2023-2-14,,7202,2387918.98,2387918.98,0,308517.78
2023-2-15,中石化壳牌合资公司,120244,38865826.88,38865861.99,35.11,4947857.8
2023-2-15,南京分公司,141251,44046655.9,44046673.43,17.53,5647023.91
2023-2-15,南通分公司,96636,29241508.06,29241508.06,0,3735496.02
2023-2-15,宿迁分公司,41901,11709607.17,11709607.17,0,1499703.82
2023-2-15,常州分公司,80498,26598368.97,26598368.97,0,3465633.54
2023-2-15,徐州分公司,65327,18612593.12,18612698.85,105.73,2399266.47
2023-2-15,扬州分公司,49162,14717881.38,14717930.62,49.24,1888880.25
2023-2-15,无锡分公司,77081,25682653.37,25682734.92,81.55,3292446.53
2023-2-15,江阴分公司,25359,8472113.65,8472113.65,0,1122685.63
2023-2-15,泰州分公司,54536,16479613.19,16479621.31,8.12,2117582.67
2023-2-15,淮安分公司,39279,11951348.36,11951348.36,0,1539193.1
2023-2-15,盐城分公司,48238,14451510.4,14451510.4,0,1842167.91
2023-2-15,苏州分公司,138560,45879240.44,45879240.44,0,5884343.01
2023-2-15,连云港分公司,38363,10706896.11,10706896.11,0,1384578.01
2023-2-15,镇江分公司,40995,12803308.88,12803308.88,0,1652044.56
2023-2-15,高速石油公司,63007,22699192.65,22699192.65,0,2916820.2
2023-2-15,,7315,2456973.29,2456973.29,0,317874.92
2023-2-16,中石化壳牌合资公司,116980,37777941.19,37777966.89,25.7,4811756.46
2023-2-16,南京分公司,136917,42392872.81,42392881.81,9,5420219.71
2023-2-16,南通分公司,94046,28611676.46,28611676.46,0,3657150.97
2023-2-16,宿迁分公司,41354,11585472.05,11585472.05,0,1493983.26
2023-2-16,常州分公司,78525,25832689.38,25832689.38,0,3356095.55
2023-2-16,徐州分公司,63765,17916099.21,17916115.71,16.5,2305934
2023-2-16,扬州分公司,47871,14489541.65,14489596.6,54.95,1864509.95
2023-2-16,无锡分公司,75356,25128822.09,25128899.98,77.89,3221658.74
2023-2-16,江阴分公司,24335,8154134.33,8154134.33,0,1129029.33
2023-2-16,泰州分公司,53317,15814012.75,15814012.75,0,2031236.02
2023-2-16,淮安分公司,38290,11525838.23,11525838.23,0,1485715.97
2023-2-16,盐城分公司,47336,14196882.9,14196882.9,0,1811625.86
2023-2-16,苏州分公司,134989,44151881.21,44151890.21,9,5660202.11
2023-2-16,连云港分公司,38065,10598336.25,10598336.25,0,1370467.68
2023-2-16,镇江分公司,39948,12449981,12449981,0,1608665.76
2023-2-16,高速石油公司,63301,22591949.45,22591949.45,0,2902932.7
2023-2-16,,7238,2470301,2470301,0,320451.98
2023-2-17,中石化壳牌合资公司,120950,39160930.76,39160968.91,38.15,4989396.8
2023-2-17,南京分公司,145936,45007055.68,45007070.22,14.54,5734548.16
2023-2-17,南通分公司,101136,30588052.14,30588052.14,0,3905412.74
2023-2-17,宿迁分公司,42244,11514342.8,11514342.8,0,1470333.88
2023-2-17,常州分公司,81606,26710277.15,26710277.15,0,3450323.87
2023-2-17,徐州分公司,67859,19083691.2,19083722.29,31.09,2488018.81
2023-2-17,扬州分公司,51269,15362215.9,15362292.35,76.45,1972644.97
2023-2-17,无锡分公司,77695,26053776.04,26053873.94,97.9,3344320.59
2023-2-17,江阴分公司,25233,8492961.11,8492961.11,0,1202702.7
2023-2-17,泰州分公司,57201,17103914.81,17103914.81,0,2194151.57
2023-2-17,淮安分公司,39972,12252320.83,12252320.83,0,1576475.01
2023-2-17,盐城分公司,49388,14929531.04,14929531.04,0,1904418.91
2023-2-17,苏州分公司,138163,45306116.71,45306116.71,0,5814503.39
2023-2-17,连云港分公司,41901,11615510.23,11615510.23,0,1507246.87
2023-2-17,镇江分公司,41857,12698723.33,12698723.33,0,1634688.52
2023-2-17,高速石油公司,62143,22185246.17,22185246.17,0,2846003.29
2023-2-17,,7154,2402664.05,2402664.05,0,310617.55
2023-2-18,中石化壳牌合资公司,121824,38927698.15,38927750.31,52.16,4955852.02
2023-2-18,南京分公司,145742,44522799.75,44522799.75,0,5663624.8
2023-2-18,南通分公司,102331,31056495.88,31056495.88,0,3965199.48
2023-2-18,宿迁分公司,42311,11798949.63,11798949.63,0,1510082.72
2023-2-18,常州分公司,81976,26770985.17,26770985.17,0,3484076.08
2023-2-18,徐州分公司,67383,19136267.08,19136360.87,93.79,2471243.39
2023-2-18,扬州分公司,51648,15402258.44,15402317.64,59.2,1978350.57
2023-2-18,无锡分公司,76853,25607375.39,25607451.73,76.34,3282773.43
2023-2-18,江阴分公司,25067,8429856.76,8429856.76,0,1081833.11
2023-2-18,泰州分公司,57923,17172514.69,17172514.69,0,2201657.1
2023-2-18,淮安分公司,39257,11858517.4,11858517.4,0,1525834.95
2023-2-18,盐城分公司,48770,14734801.87,14734801.87,0,1880882.15
2023-2-18,苏州分公司,136500,44093929.42,44093981.69,52.27,5645785.03
2023-2-18,连云港分公司,41736,11450297.72,11450297.72,0,1483612.27
2023-2-18,镇江分公司,42704,13385767.65,13385770.06,2.41,1727184.05
2023-2-18,高速石油公司,61724,21638476.39,21638476.39,0,2774994.21
2023-2-18,,7022,2298470.03,2298470.03,0,296658.96
2023-2-19,中石化壳牌合资公司,118033,36377901.13,36377920.11,18.98,4619378.98
2023-2-19,南京分公司,142311,42357689.63,42357735.33,45.7,5406638.43
2023-2-19,南通分公司,102834,30395646.55,30395646.55,0,3876940.82
2023-2-19,宿迁分公司,42074,11271361.64,11271361.64,0,1438146.91
2023-2-19,常州分公司,81258,25428562.16,25428562.16,0,3322630.32
2023-2-19,徐州分公司,65794,18062607.57,18062650.16,42.59,2338532.73
2023-2-19,扬州分公司,50911,14786801.93,14786843.41,41.48,1896993.09
2023-2-19,无锡分公司,73845,23534025.15,23534116.15,91,3007237.34
2023-2-19,江阴分公司,24634,7810088.35,7810100.12,11.77,999627.46
2023-2-19,泰州分公司,57619,16597441.81,16597441.81,0,2125298.52
2023-2-19,淮安分公司,39863,11661657.97,11661657.97,0,1497103.2
2023-2-19,盐城分公司,49053,14375882.73,14375896.17,13.44,1831005.32
2023-2-19,苏州分公司,132273,40779343.02,40779343.02,0,5204399.21
2023-2-19,连云港分公司,40021,10717760.91,10717760.91,0,1383061.18
2023-2-19,镇江分公司,42586,12473314.53,12473314.53,0,1601360.02
2023-2-19,高速石油公司,66069,22287269.2,22287269.2,0,2849443.04
2023-2-19,,7444,2404902.58,2404902.58,0,310336.42
2023-2-20,中石化壳牌合资公司,118149,38551723.53,38551752.88,29.35,4913554.05
2023-2-20,南京分公司,140877,44195486.41,44195513.81,27.4,5754533.72
2023-2-20,南通分公司,95436,29076245.96,29076245.96,0,3714875.11
2023-2-20,宿迁分公司,41327,11587983.73,11587983.73,0,1490281.2
2023-2-20,常州分公司,79703,26350581.42,26350581.42,0,3456963.38
2023-2-20,徐州分公司,63519,18359140.83,18359146.83,6,2424258.99
2023-2-20,扬州分公司,48707,14861434.4,14861505.98,71.58,1908719.86
2023-2-20,无锡分公司,76744,25839483.48,25839586.58,103.1,3311768.21
2023-2-20,江阴分公司,24245,8244388,8244388,0,1066018.59
2023-2-20,泰州分公司,53154,16184274.43,16184274.43,0,2078129.52
2023-2-20,淮安分公司,38860,11774387.75,11774387.75,0,1515269.98
2023-2-20,盐城分公司,47956,14634382.31,14634382.31,0,1869440.25
2023-2-20,苏州分公司,136163,45019492.17,45019499.61,7.44,5767700.38
2023-2-20,连云港分公司,38393,10502630.03,10502639.03,9,1353213.03
2023-2-20,镇江分公司,41279,13155607.66,13155616.66,9,1699220.76
2023-2-20,高速石油公司,57429,20409174.59,20409174.59,0,2618382.32
2023-2-20,,6822,2298677.28,2298677.28,0,297796.66
2023-2-21,中石化壳牌合资公司,116375,37929889.1,37929908.95,19.85,4833381.84
2023-2-21,南京分公司,136849,43387887.94,43387896.94,9,5603406.36
2023-2-21,南通分公司,95077,29097644.51,29097644.51,0,3720541.53
2023-2-21,宿迁分公司,41740,11836868.62,11836868.62,0,1517788.04
2023-2-21,常州分公司,78792,26427945.02,26427945.02,0,3450823.6
2023-2-21,徐州分公司,64851,19043448.88,19043496.47,47.59,2466435.06
2023-2-21,扬州分公司,48765,15004657.61,15004725.87,68.26,1927310.8
2023-2-21,无锡分公司,74957,25698801.6,25698832.72,31.12,3300620.81
2023-2-21,江阴分公司,24760,8399412.4,8399424.99,12.59,1081530.71
2023-2-21,泰州分公司,52763,16335664.26,16335664.26,0,2102362.32
2023-2-21,淮安分公司,38877,12049812.52,12049812.52,0,1552057.25
2023-2-21,盐城分公司,47017,14663377.65,14663377.65,0,1874412.5
2023-2-21,苏州分公司,134233,44926308.13,44926322.35,14.22,5776884.03
2023-2-21,连云港分公司,37985,10686505.52,10686505.52,0,1379941.45
2023-2-21,镇江分公司,40012,12961978.35,12961978.35,0,1676544.23
2023-2-21,高速石油公司,59621,21598303.62,21598303.62,0,2775141.06
2023-2-21,,6872,2313286.04,2313286.04,0,299346.72
2023-2-22,中石化壳牌合资公司,114567,37775575.37,37775617.59,42.22,4819580.04
2023-2-22,南京分公司,134757,43111084.84,43111084.84,0,5531994.83
2023-2-22,南通分公司,91404,28269299.76,28269299.76,0,3615981.32
2023-2-22,宿迁分公司,39817,11358087.53,11358087.53,0,1459536.1
2023-2-22,常州分公司,77889,26218187.78,26218187.78,0,3486718.78
2023-2-22,徐州分公司,63708,18509106.45,18509127.35,20.9,2417142.35
2023-2-22,扬州分公司,47362,14583150.43,14583254.01,103.58,1874716.38
2023-2-22,无锡分公司,74081,25469022.59,25469060.04,37.45,3271981.62
2023-2-22,江阴分公司,24689,8428091.14,8428091.14,0,1083772.15
2023-2-22,泰州分公司,51418,15985747.72,15985747.72,0,2055309.87
2023-2-22,淮安分公司,37758,11686508.87,11686508.87,0,1505814.74
2023-2-22,盐城分公司,46159,14315270.05,14315270.05,0,1829407.77
2023-2-22,苏州分公司,131548,44141260.49,44141277.13,16.64,5673768.17
2023-2-22,连云港分公司,37583,10726009.74,10726009.74,0,1386665.35
2023-2-22,镇江分公司,39183,12753168.43,12753168.43,0,1648189.92
2023-2-22,高速石油公司,59127,21755295.07,21755295.07,0,2800139.52
2023-2-22,,6711,2373829.84,2373829.84,0,307672.93
2023-2-23,中石化壳牌合资公司,110971,36567109.51,36567119.43,9.92,4662335.38
2023-2-23,南京分公司,130137,41661970.97,41662002.35,31.38,5339656.86
2023-2-23,南通分公司,88266,27468638.77,27468638.77,0,3511772.05
2023-2-23,宿迁分公司,39374,11305703.89,11305703.89,0,1454092.71
2023-2-23,常州分公司,73142,24743253.06,24743262.06,9,3268297.24
2023-2-23,徐州分公司,63418,18733119.85,18733153.77,33.92,2434251.89
2023-2-23,扬州分公司,45669,14159205.7,14159229.78,24.08,1818232.72
2023-2-23,无锡分公司,70378,24324729.83,24324828.7,98.87,3123424.73
2023-2-23,江阴分公司,23064,7937907.98,7937907.98,0,1084701.25
2023-2-23,泰州分公司,49967,15591699.83,15591699.83,0,2004816.99
2023-2-23,淮安分公司,36599,11633554.14,11633554.14,0,1499191.04
2023-2-23,盐城分公司,45988,14126149.4,14126149.4,0,1803890.04
2023-2-23,苏州分公司,126945,42665322.47,42665322.47,0,5480418.7
2023-2-23,连云港分公司,36956,10434090.31,10434090.31,0,1349617.89
2023-2-23,镇江分公司,37318,12137012.62,12137012.62,0,1568196.43
2023-2-23,高速石油公司,52380,19681256.23,19681256.23,0,2533009.65
2023-2-23,,6376,2156087.06,2156087.06,0,279049.57
2023-2-24,中石化壳牌合资公司,125108,40569526.65,40569553.96,27.31,5165807.8
2023-2-24,南京分公司,151207,47244147.71,47244159.84,12.13,6033385.4
2023-2-24,南通分公司,101835,31113214.01,31113214.01,0,3974116.45
2023-2-24,宿迁分公司,42916,11923884.45,11923884.45,0,1526853.62
2023-2-24,常州分公司,84574,27768437.25,27768437.25,0,3746893.27
2023-2-24,徐州分公司,68685,19514338.94,19514398.69,59.75,2526803.7
2023-2-24,扬州分公司,52824,15960153.14,15960270.18,117.04,2048102.22
2023-2-24,无锡分公司,80636,26790445.46,26790516.99,71.53,3435283.92
2023-2-24,江阴分公司,26347,8847067.42,8847067.42,0,1219895.95
2023-2-24,泰州分公司,57291,17329331.84,17329331.84,0,2222995.81
2023-2-24,淮安分公司,42145,12956354.98,12956354.98,0,1664159.18
2023-2-24,盐城分公司,49740,15092146.08,15092146.08,0,1925145.97
2023-2-24,苏州分公司,142508,46682273.89,46682306.18,32.29,5977540.45
2023-2-24,连云港分公司,42227,11665093.5,11665093.5,0,1508928.14
2023-2-24,镇江分公司,43654,13891110.49,13891110.49,0,1791946.14
2023-2-24,高速石油公司,58824,21665534.41,21665534.41,0,2780232.09
2023-2-24,,7067,2472348.69,2472348.69,0,320179.57
2023-2-25,中石化壳牌合资公司,120130,38108041.24,38108110.15,68.91,4850192.6
2023-2-25,南京分公司,144826,44215815.23,44215870.74,55.51,5636790.63
2023-2-25,南通分公司,98588,29605033.93,29605033.93,0,3777768.61
2023-2-25,宿迁分公司,42044,11399813.78,11399813.78,0,1457001.35
2023-2-25,常州分公司,81100,26404262.72,26404262.72,0,3515584.68
2023-2-25,徐州分公司,67005,18702613.9,18702661.45,47.55,2425315.69
2023-2-25,扬州分公司,50346,14789364.42,14789418.78,54.36,1895596.6
2023-2-25,无锡分公司,75457,24904810.09,24904919.87,109.78,3192383.09
2023-2-25,江阴分公司,25498,8322890.88,8322890.88,0,1067133.47
2023-2-25,泰州分公司,54396,16238805.88,16238806.15,0.27,2084068.04
2023-2-25,淮安分公司,39769,12501587.56,12501587.56,0,1616388.89
2023-2-25,盐城分公司,48192,14201291.71,14201291.71,0,1810758.07
2023-2-25,苏州分公司,135447,43369498.8,43369511.61,12.81,5558099.88
2023-2-25,连云港分公司,41651,11333720.2,11333720.2,0,1468930.16
2023-2-25,镇江分公司,41666,12807310.54,12807316,5.46,1651392.52
2023-2-25,高速石油公司,58992,21163128.28,21163128.28,0,2716406.65
2023-2-25,,6923,2344952.99,2344952.99,0,303531.56
2023-2-26,中石化壳牌合资公司,120161,36793822.08,36793838.25,16.17,4671596.55
2023-2-26,南京分公司,142859,42455301.17,42455301.17,0,5399250.78
2023-2-26,南通分公司,99154,29152289.3,29152289.3,0,3716899.07
2023-2-26,宿迁分公司,43393,11636684.64,11636684.64,0,1487363.24
2023-2-26,常州分公司,81255,25346913.6,25346917.73,4.13,3387888.71
2023-2-26,徐州分公司,66049,18201483.79,18201543.29,59.5,2401984.82
2023-2-26,扬州分公司,50298,14495944.21,14496003.47,59.26,1856543.43
2023-2-26,无锡分公司,74581,23721434.58,23721569.18,134.6,3036711.67
2023-2-26,江阴分公司,25492,7968881.11,7968881.11,0,1019129.9
2023-2-26,泰州分公司,54273,15622270.32,15622270.32,0,2000042.29
2023-2-26,淮安分公司,39275,11564168.09,11564168.09,0,1486468.17
2023-2-26,盐城分公司,48545,14105162.09,14105162.09,0,1797741.05
2023-2-26,苏州分公司,133242,41154260.14,41154269.74,9.6,5253746.97
2023-2-26,连云港分公司,39688,10577689.83,10577689.83,0,1368151.37
2023-2-26,镇江分公司,41783,12227837.87,12227837.87,0,1571957.65
2023-2-26,高速石油公司,58131,20276123.05,20276123.05,0,2596701.61
2023-2-26,,7182,2272060.72,2272060.72,0,292952.41
2023-2-27,中石化壳牌合资公司,119483,38698821.1,38698857.03,35.93,4931718.63
2023-2-27,南京分公司,140180,43882294.99,43882306.69,11.7,5618993
2023-2-27,南通分公司,95086,28790310.75,28790310.75,0,3676824.84
2023-2-27,宿迁分公司,42175,11559173.34,11559173.34,0,1483274.44
2023-2-27,常州分公司,80129,26201278.68,26201278.68,0,3465375.77
2023-2-27,徐州分公司,67071,19043437.03,19043477.65,40.62,2703880.67
2023-2-27,扬州分公司,48750,14595281.43,14595322.05,40.62,1872650.37
2023-2-27,无锡分公司,76785,25713658.41,25713722.49,64.08,3297263.36
2023-2-27,江阴分公司,24979,8329502.82,8329502.82,0,1069836.73
2023-2-27,泰州分公司,53458,16135031.34,16135031.34,0,2073042.97
2023-2-27,淮安分公司,38670,11671996.97,11671996.97,0,1500152.02
2023-2-27,盐城分公司,47632,14272762.22,14272769.72,7.5,1821501.91
2023-2-27,苏州分公司,137556,45040652.1,45040664.1,12,5777941.5
2023-2-27,连云港分公司,38855,10671675.52,10671686.23,10.71,1375428.69
2023-2-27,镇江分公司,41138,13334844.25,13334844.25,0,1725178.97
2023-2-27,高速石油公司,58171,20924671.53,20924671.53,0,2687265.05
2023-2-27,,7043,2295845.37,2295845.37,0,299584.44
2023-2-28,中石化壳牌合资公司,114206,37417132.07,37417154.49,22.42,4773761.39
2023-2-28,南京分公司,135572,42643638.48,42643638.48,0,5538839.1
2023-2-28,南通分公司,91036,27683343.03,27683343.03,0,3542530.16
2023-2-28,宿迁分公司,40354,11251515.25,11251515.25,0,1496257.89
2023-2-28,常州分公司,76543,25400122.54,25400122.54,0,3366940.84
2023-2-28,徐州分公司,65209,19020966.87,19020991.46,24.59,2696258.87
2023-2-28,扬州分公司,46723,14125956.3,14126028.22,71.92,1817213.25
2023-2-28,无锡分公司,74101,24956429.22,24956574.98,145.76,3203822.37
2023-2-28,江阴分公司,24814,8606783.21,8606783.21,0,1297225.83
2023-2-28,泰州分公司,51349,15655079.94,15655079.94,0,2012915.83
2023-2-28,淮安分公司,37709,11774872.87,11774872.87,0,1520701.81
2023-2-28,盐城分公司,46009,13885023.44,13885023.44,0,1774879.29
2023-2-28,苏州分公司,131279,43503502.9,43503525.63,22.73,5603064.83
2023-2-28,连云港分公司,37862,10576628.95,10576640.35,11.4,1368654.82
2023-2-28,镇江分公司,38944,12497574.83,12497583.83,9,1616401.55
2023-2-28,高速石油公司,55932,20363674.65,20363674.65,0,2618406.48
2023-2-28,,6758,2355966.51,2355966.51,0,305379.27
2023-3-1,中石化壳牌合资公司,113323,37294678.62,37294707.04,189.33,4762858.42
2023-3-1,南京分公司,132132,41389286.22,41389286.85,1.26,5299323.1
2023-3-1,南通分公司,89887,27352418.26,27352418.26,0,3496917.03
2023-3-1,宿迁分公司,39362,10902101.79,10902101.79,65.1,1397583.81
2023-3-1,常州分公司,76109,25264542.19,25264542.19,0,3338144.08
2023-3-1,徐州分公司,62382,17700437.62,17700477.78,518.21,2283738.76
2023-3-1,扬州分公司,45931,13826978.17,13827043.48,130.62,1779064.59
2023-3-1,无锡分公司,73740,24716680.43,24716709.74,58.62,3172027.36
2023-3-1,江阴分公司,24728,8356445.56,8356469.09,47.06,1144344.96
2023-3-1,泰州分公司,49626,15131848.29,15131848.29,0,1946125.28
2023-3-1,淮安分公司,36862,11301982.78,11301982.78,0,1456282.59
2023-3-1,盐城分公司,44999,13566294.47,13566294.47,0,1733834.81
2023-3-1,苏州分公司,130102,43044201.42,43044217.23,31.62,5522558.96
2023-3-1,连云港分公司,36808,10292089.92,10292118.75,49.81,1332650.64
2023-3-1,镇江分公司,38788,12232936.12,12232936.12,0,1581375.4
2023-3-1,高速石油公司,54773,20151574.11,20151574.11,0,2590744.82
2023-3-1,,6592,2261441.03,2261441.03,0,295195.17
2023-3-2,中石化壳牌合资公司,113483,37110655.91,37110706.51,173.8,4735795
2023-3-2,南京分公司,132550,41493779.77,41493782.95,6.36,5300513.82
2023-3-2,南通分公司,89441,27327162.39,27327162.39,0,3494549.67
2023-3-2,宿迁分公司,38494,10725457.51,10725457.51,100.5,1390488.45
2023-3-2,常州分公司,75611,25237309.07,25237309.07,0,3309942.71
2023-3-2,徐州分公司,61733,17697869.02,17697927.27,697.2,2285508.46
2023-3-2,扬州分公司,46046,13942397.81,13942432.89,70.16,1794250.6
2023-3-2,无锡分公司,73340,24544019.4,24544115.57,192.34,3151275.14
2023-3-2,江阴分公司,24109,8183148.28,8183148.28,0,1053049.79
2023-3-2,泰州分公司,50325,15159834.93,15159834.93,0,1950198.93
2023-3-2,淮安分公司,36446,11378097.73,11378097.73,0,1469618.3
2023-3-2,盐城分公司,44488,13355653.13,13355653.13,0,1706080.97
2023-3-2,苏州分公司,131267,43611033.79,43611058.61,31.98,5598777.05
2023-3-2,连云港分公司,36605,10195970.18,10195982.62,24.88,1322078.6
2023-3-2,镇江分公司,38641,12384371.9,12384371.9,0,1602303.74
2023-3-2,高速石油公司,53833,19730148.54,19730148.54,0,2534989.37
2023-3-2,,6727,2299168.48,2299168.48,0,297878.28
2023-3-3,中石化壳牌合资公司,118357,38457691.56,38457698.46,153.41,4901316.52
2023-3-3,南京分公司,144085,44553030.79,44553058.87,56.16,5676161.66
2023-3-3,南通分公司,95752,29044627.01,29044627.01,0,3713230.46
2023-3-3,宿迁分公司,41445,11373757.4,11373764.53,121.73,1509963.21
2023-3-3,常州分公司,80595,26619269.44,26619333.52,128.16,3453822.7
2023-3-3,徐州分公司,67037,18855417.38,18855454.79,661.2,2437673.75
2023-3-3,扬州分公司,49658,14843358.46,14843470.29,223.66,1905491.26
2023-3-3,无锡分公司,77306,25802061.51,25802115.32,98.62,3312624.96
2023-3-3,江阴分公司,24963,8471284.2,8471284.2,0,1098835.51
2023-3-3,泰州分公司,53682,16042534.16,16042534.16,0,2058782.99
2023-3-3,淮安分公司,39192,12275566.13,12275566.13,0,1583733.63
2023-3-3,盐城分公司,47557,14226496.7,14226496.7,0,1816557.68
2023-3-3,苏州分公司,137298,45219558.89,45219572.39,27,5820013.23
2023-3-3,连云港分公司,41296,11399137.47,11399156.45,26.98,1478683.94
2023-3-3,镇江分公司,41697,13544301.3,13544301.3,0,1753611.26
2023-3-3,高速石油公司,56911,20679356.19,20679356.19,0,2653256.23
2023-3-3,,6973,2385747.47,2385747.47,0,308318.52
2023-3-4,中石化壳牌合资公司,118577,38054859.2,38054908.68,167.71,4847968.04
2023-3-4,南京分公司,144251,43904444.48,43904444.48,0,5607687.37
2023-3-4,南通分公司,95272,28675328.44,28675328.44,0,3665119.32
2023-3-4,宿迁分公司,39994,10777957.78,10777972.99,132.12,1384190.39
2023-3-4,常州分公司,79969,26158562.73,26158672.41,219.36,3369762.86
2023-3-4,徐州分公司,65907,17999356.26,17999388.4,634.15,2319475.2
2023-3-4,扬州分公司,49198,14445125.91,14445163.94,76.06,1855558.97
2023-3-4,无锡分公司,75302,24916574.2,24916611.33,84.23,3195893.05
2023-3-4,江阴分公司,25494,8539767.84,8539781.23,26.78,1159996.41
2023-3-4,泰州分公司,52511,15689147.64,15689147.64,0,2014537.64
2023-3-4,淮安分公司,37983,11295028.45,11295028.45,0,1455491.02
2023-3-4,盐城分公司,47173,13922152.54,13922152.54,0,1776407.98
2023-3-4,苏州分公司,133647,42887159.05,42887159.05,0,5493796.96
2023-3-4,连云港分公司,40702,10943236.96,10943249.77,24.01,1422580.51
2023-3-4,镇江分公司,41035,12607897.5,12607897.5,0,1627935.05
2023-3-4,高速石油公司,52703,18918465.24,18918465.24,0,2429514.56
2023-3-4,,6932,2302123.78,2302123.78,0,297675.46
2023-3-5,中石化壳牌合资公司,115233,35520185.19,35520235.23,364.57,4513619.05
2023-3-5,南京分公司,138086,40877987.93,40878020,64.14,5203041.62
2023-3-5,南通分公司,94805,28070019.64,28070019.64,0,3580123.92
2023-3-5,宿迁分公司,40839,10713875.43,10713875.43,117,1370060.62
2023-3-5,常州分公司,77903,24348735.34,24348828.89,187.1,3134754.39
2023-3-5,徐州分公司,64150,17094476.44,17094533.52,700.55,2200570.94
2023-3-5,扬州分公司,48003,13843322.2,13843373.82,103.24,1775927.28
2023-3-5,无锡分公司,72677,23004524.55,23004615.83,173.56,2942650.28
2023-3-5,江阴分公司,24525,7777370.45,7777370.45,0,996479.45
2023-3-5,泰州分公司,53238,15404033.42,15404033.42,0,1973986.11
2023-3-5,淮安分公司,37893,11065489.83,11065489.83,0,1423373.31
2023-3-5,盐城分公司,47260,13831991.66,13831991.66,0,1764490.78
2023-3-5,苏州分公司,128579,39547080.07,39547097.9,35.66,5048731.03
2023-3-5,连云港分公司,40087,10564976.6,10564976.6,0,1368334.16
2023-3-5,镇江分公司,40712,11859738.8,11859738.8,0,1525088.6
2023-3-5,高速石油公司,53972,18700561.7,18700561.7,0,2393499.83
2023-3-5,,7227,2337049.67,2337049.67,0,301192.83
2023-3-6,中石化壳牌合资公司,113707,37381802.73,37381838.01,278.18,4767793.1
2023-3-6,南京分公司,134856,41904449.66,41904449.66,0,5346579.48
2023-3-6,南通分公司,90067,27456461.44,27456461.44,0,3508885.79
2023-3-6,宿迁分公司,39965,10996423.9,10996423.9,48.6,1409117.58
2023-3-6,常州分公司,75649,24974887.3,24974899.3,24,3233164.21
2023-3-6,徐州分公司,63443,18114714.4,18114735.59,409.4,2344389.7
2023-3-6,扬州分公司,46726,14046545.89,14046599.12,106.46,1805139.52
2023-3-6,无锡分公司,73993,24991008.54,24991065.72,114.36,3210792.92
2023-3-6,江阴分公司,23949,8123546.95,8123546.95,0,1097322.83
2023-3-6,泰州分公司,50092,15046349.77,15046349.77,0,1933380
2023-3-6,淮安分公司,37032,11185465.62,11185465.62,0,1439992.86
2023-3-6,盐城分公司,45339,13527488.64,13527488.64,0,1725596.06
2023-3-6,苏州分公司,131792,43591252.6,43591252.6,0,5592306.11
2023-3-6,连云港分公司,38213,10496244.48,10496253.39,17.82,1361468.77
2023-3-6,镇江分公司,39679,12630744.81,12630744.81,0,1633357.41
2023-3-6,高速石油公司,51931,18677890.04,18677890.04,0,2397148.96
2023-3-6,,6657,2224656.51,2224656.51,0,287836.37
2023-3-7,中石化壳牌合资公司,109166,35869288.99,35869310.9,217.58,4577216.24
2023-3-7,南京分公司,129896,40918016.2,40918029.41,26.42,5449374.78
2023-3-7,南通分公司,86109,26406540.24,26406540.24,0,3381941.28
2023-3-7,宿迁分公司,38499,10781641.01,10781641.01,142.8,1384008.86
2023-3-7,常州分公司,73753,24469799.89,24469841.95,84.12,3154602.95
2023-3-7,徐州分公司,62830,17694728.62,17694773.33,627.36,2317011.94
2023-3-7,扬州分公司,44527,13532802.56,13532875.62,146.12,1742181.64
2023-3-7,无锡分公司,71577,24514523.78,24514593.04,138.52,3150879.94
2023-3-7,江阴分公司,23977,8141178.06,8141178.06,0,1088070.79
2023-3-7,泰州分公司,48268,14681089.57,14681089.57,0,1888496.44
2023-3-7,淮安分公司,35942,11270024.1,11270024.1,0,1454966.89
2023-3-7,盐城分公司,44582,13451058.33,13451058.33,0,1720020.65
2023-3-7,苏州分公司,125953,41982342,41982364.45,44.9,5395390.75
2023-3-7,连云港分公司,37090,10232428.81,10232447.51,18.7,1331165.79
2023-3-7,镇江分公司,38123,12375156.82,12375156.82,0,1602634.25
2023-3-7,高速石油公司,52186,19072509.98,19072509.98,0,2451762.7
2023-3-7,,6409,2240851.98,2240851.98,0,290544.81
2023-3-8,中石化壳牌合资公司,110119,36119888.35,36119916.77,148.91,4618065.97
2023-3-8,南京分公司,132548,41744668.3,41744668.3,0,5364289.43
2023-3-8,南通分公司,87107,26794175.03,26794175.03,0,3430158.08
