"ID","StartDate","EndDate","OUCode","N_GCODE","Price","Remark","GrossProfit","AllocationPrice","OutGrossProfig","OutBuyPrice","Createdby","Createddate","Modifiedby","Modifieddate"
"10933","2020/11/20 00:00:00","2020/12/3 00:00:00","100","60514942","5.43","","608.19","4.91","666.67","4.86","maoaiw.jssy","2020/11/19 16:49:52","",""
"10934","2020/11/20 00:00:00","2020/12/3 00:00:00","100","60518722","5.54","","703.75","5.02","771.42","4.97","maoaiw.jssy","2020/11/19 16:50:23","",""
"10935","2020/11/20 00:00:00","2020/12/3 00:00:00","100","60522773","5.54","","696.49","5.02","763.46","4.97","maoaiw.jssy","2020/11/19 16:50:51","",""
"10936","2020/11/20 00:00:00","2020/12/3 00:00:00","100","60518723","5.89","","696.58","5.37","763.56","5.32","maoaiw.jssy","2020/11/19 16:51:31","",""
"10937","2020/12/4 00:00:00","2020/12/17 00:00:00","100","60518722","5.73","","703.75","5.21","771.42","5.16","maoaiw.jssy","2020/12/3 17:09:21","",""
"10938","2020/12/4 00:00:00","2020/12/17 00:00:00","100","60522773","5.73","","696.49","5.21","763.46","5.16","maoaiw.jssy","2020/12/3 17:09:52","",""
"10939","2020/12/4 00:00:00","2020/12/17 00:00:00","100","60518723","6.10","","696.58","5.58","763.56","5.53","maoaiw.jssy","2020/12/3 17:10:45","",""
"10940","2020/12/4 00:00:00","2020/12/17 00:00:00","100","60518728","6.98","","689.20","6.46","755.47","6.41","maoaiw.jssy","2020/12/3 17:11:14","",""
"10941","2020/12/4 00:00:00","2020/12/17 00:00:00","100","60514943","5.33","","626.58","4.81","686.83","4.76","maoaiw.jssy","2020/12/3 17:12:29","",""
"10942","2020/12/4 00:00:00","2020/12/17 00:00:00","100","60514942","5.65","","608.19","5.13","666.67","5.08","maoaiw.jssy","2020/12/3 17:12:58","",""
"10943","2020/12/18 00:00:00","2020/12/31 00:00:00","100","60518728","7.11","","689.20","6.59","755.47","6.54","maoaiw.jssy","2020/12/17 16:35:27","",""
"10944","2020/12/18 00:00:00","2020/12/31 00:00:00","100","60514943","5.45","","626.58","4.93","686.83","4.88","maoaiw.jssy","2020/12/17 16:36:08","",""
"10945","2020/12/18 00:00:00","2020/12/31 00:00:00","100","60514942","5.78","","608.19","5.26","666.67","5.21","maoaiw.jssy","2020/12/17 16:36:40","",""
"10946","2020/12/18 00:00:00","2020/12/31 00:00:00","100","60518722","5.86","","703.75","5.34","771.42","5.29","maoaiw.jssy","2020/12/17 16:37:15","",""
"10947","2020/12/18 00:00:00","2020/12/31 00:00:00","100","60522773","5.86","","696.49","5.34","763.46","5.29","maoaiw.jssy","2020/12/17 16:37:40","",""
"10948","2020/12/18 00:00:00","2020/12/31 00:00:00","100","60518723","6.23","","696.58","5.71","763.56","5.66","maoaiw.jssy","2020/12/17 16:38:13","",""
"10949","2021/1/1 00:00:00","2021/1/15 00:00:00","100","60518722","5.93","","703.75","5.41","771.42","5.36","maoaiw.jssy","2020/12/31 15:37:40","",""
"10950","2021/1/1 00:00:00","2021/1/15 00:00:00","100","60522773","5.93","","696.49","5.41","763.46","5.36","maoaiw.jssy","2020/12/31 15:38:35","",""
"10951","2021/1/1 00:00:00","2021/1/15 00:00:00","100","60518723","6.31","","696.58","5.79","763.56","5.74","maoaiw.jssy","2020/12/31 15:39:09","",""
"10952","2021/1/1 00:00:00","2021/1/15 00:00:00","100","60518728","7.19","","689.20","6.67","755.47","6.62","maoaiw.jssy","2020/12/31 15:39:39","",""
"10953","2021/1/1 00:00:00","2021/1/15 00:00:00","100","60514943","5.53","","626.58","5.01","686.83","4.96","maoaiw.jssy","2020/12/31 15:40:09","",""
"10954","2021/1/1 00:00:00","2021/1/15 00:00:00","100","60514942","5.86","","608.19","5.34","666.67","5.29","maoaiw.jssy","2020/12/31 15:40:41","",""
"10955","2021/1/16 00:00:00","2021/1/29 00:00:00","100","60518722","6.08","","703.75","5.56","771.42","5.51","maoaiw.jssy","2021/1/15 15:15:16","",""
"10956","2021/1/16 00:00:00","2021/1/29 00:00:00","100","60522773","6.08","","696.49","5.56","763.46","5.51","maoaiw.jssy","2021/1/15 15:15:45","",""
"10957","2021/1/16 00:00:00","2021/1/29 00:00:00","100","60518723","6.46","","696.58","5.94","763.56","5.89","maoaiw.jssy","2021/1/15 15:16:15","",""
"10958","2021/1/16 00:00:00","2021/1/29 00:00:00","100","60518728","7.44","","689.20","6.92","755.47","6.87","maoaiw.jssy","2021/1/15 15:16:44","",""
"10959","2021/1/16 00:00:00","2021/1/29 00:00:00","100","60514943","5.68","","626.58","5.16","686.83","5.11","maoaiw.jssy","2021/1/15 15:17:15","",""
"10960","2021/1/16 00:00:00","2021/1/29 00:00:00","100","60514942","6.02","","608.19","5.50","666.67","5.45","maoaiw.jssy","2021/1/15 15:17:43","",""
"10961","2021/1/30 00:00:00","2021/2/18 00:00:00","100","60518728","7.51","","675.94","7.00","3326.71","5.00","maoaiw.jssy","2021/1/30 00:04:41","",""
"10962","2021/1/30 00:00:00","2021/2/18 00:00:00","100","60518723","6.53","","709.98","6.00","709.98","6.00","maoaiw.jssy","2021/1/30 00:05:08","",""
"10963","2021/1/30 00:00:00","2021/2/18 00:00:00","100","60522773","6.14","","1526.92","5.00","1526.92","5.00","maoaiw.jssy","2021/1/30 00:05:35","",""
"10964","2021/1/30 00:00:00","2021/2/18 00:00:00","100","60518722","6.14","","1542.83","5.00","1542.83","5.00","maoaiw.jssy","2021/1/30 00:06:00","",""
"10965","2021/1/30 00:00:00","2021/2/18 00:00:00","100","60514943","5.74","","2096.64","4.00","2096.64","4.00","maoaiw.jssy","2021/1/30 00:06:27","",""
"10966","2021/1/30 00:00:00","2021/2/18 00:00:00","100","60514942","6.09","","1274.85","5.00","1274.85","5.00","maoaiw.jssy","2021/1/30 00:06:54","",""
"10967","2021/2/19 00:00:00","2021/3/3 00:00:00","100","60518722","6.36","","703.75","5.84","771.42","5.79","maoaiw.jssy","2021/2/18 18:12:06","",""
"10968","2021/2/19 00:00:00","2021/3/3 00:00:00","100","60522773","6.36","","696.49","5.84","763.46","5.79","maoaiw.jssy","2021/2/18 18:12:50","",""
"10969","2021/2/19 00:00:00","2021/3/3 00:00:00","100","60514943","5.97","","626.58","5.45","686.83","5.40","maoaiw.jssy","2021/2/18 18:13:31","",""
"10970","2021/2/19 00:00:00","2021/3/3 00:00:00","100","60514942","6.33","","608.19","5.81","666.67","5.76","maoaiw.jssy","2021/2/18 18:14:04","",""
"10971","2021/2/19 00:00:00","2021/3/3 00:00:00","100","60518723","6.76","","696.58","6.24","763.56","6.19","maoaiw.jssy","2021/2/18 18:14:39","",""
"10972","2021/2/19 00:00:00","2021/3/3 00:00:00","100","60518728","7.74","","689.20","7.22","755.47","7.17","maoaiw.jssy","2021/2/18 18:15:12","",""
"10973","2021/3/4 00:00:00","2021/3/17 00:00:00","100","60514942","6.55","","608.19","6.03","666.67","5.98","maoaiw.jssy","2021/3/3 14:38:04","",""
"10974","2021/3/4 00:00:00","2021/3/17 00:00:00","100","60518723","6.98","","696.58","6.46","763.56","6.41","maoaiw.jssy","2021/3/3 14:38:41","",""
"10975","2021/3/4 00:00:00","2021/3/17 00:00:00","100","60518728","7.96","","689.20","7.44","755.47","7.39","maoaiw.jssy","2021/3/3 14:39:15","",""
"10976","2021/3/4 00:00:00","2021/3/17 00:00:00","100","60518722","6.57","","703.75","6.05","771.42","6.00","maoaiw.jssy","2021/3/3 14:39:55","",""
"10977","2021/3/4 00:00:00","2021/3/17 00:00:00","100","60522773","6.57","","696.49","6.05","763.46","6.00","maoaiw.jssy","2021/3/3 14:40:27","",""
"10978","2021/3/4 00:00:00","2021/3/17 00:00:00","100","60514943","6.18","","626.58","5.66","686.83","5.61","maoaiw.jssy","2021/3/3 14:41:00","",""
"10979","2021/3/18 00:00:00","2021/3/31 00:00:00","100","60514942","6.76","","2058.48","5.00","2058.48","5.00","maoaiw.jssy","2021/3/17 13:55:14","",""
"10980","2021/3/18 00:00:00","2021/3/31 00:00:00","100","60514943","6.38","","1662.85","5.00","1662.85","5.00","maoaiw.jssy","2021/3/17 13:55:44","",""
"10981","2021/3/18 00:00:00","2021/3/31 00:00:00","100","60518722","6.75","","1015.02","6.00","1015.02","6.00","maoaiw.jssy","2021/3/17 13:56:21","",""
"10982","2021/3/18 00:00:00","2021/3/31 00:00:00","100","60522773","6.75","","1004.55","6.00","1004.55","6.00","maoaiw.jssy","2021/3/17 13:56:49","",""
"10983","2021/3/18 00:00:00","2021/3/31 00:00:00","100","60518723","7.18","","1580.71","6.00","1580.71","6.00","maoaiw.jssy","2021/3/17 13:57:18","",""
"10984","2021/3/18 00:00:00","2021/3/31 00:00:00","100","60518728","8.16","","1537.44","7.00","1537.44","7.00","maoaiw.jssy","2021/3/17 13:57:45","",""
"10985","2021/4/1 00:00:00","2021/4/28 00:00:00","100","60522773","6.57","","696.49","6.05","763.46","6.00","maoaiw.jssy","2021/3/31 17:00:41","",""
"10986","2021/4/1 00:00:00","2021/4/28 00:00:00","100","60518722","6.57","","703.75","6.05","771.42","6.00","maoaiw.jssy","2021/3/31 17:01:15","",""
"10987","2021/4/1 00:00:00","2021/4/28 00:00:00","100","60518723","6.99","","696.58","6.47","763.56","6.42","maoaiw.jssy","2021/3/31 17:01:51","",""
"10988","2021/4/1 00:00:00","2021/4/28 00:00:00","100","60518728","7.97","","689.20","7.45","755.47","7.40","maoaiw.jssy","2021/3/31 17:02:17","",""
"10989","2021/4/1 00:00:00","2021/4/28 00:00:00","100","60514943","6.19","","626.58","5.67","686.83","5.62","maoaiw.jssy","2021/3/31 17:02:44","",""
"10990","2021/4/1 00:00:00","2021/4/28 00:00:00","100","60514942","6.56","","608.19","6.04","666.67","5.99","maoaiw.jssy","2021/3/31 17:03:10","",""
"10991","2021/4/29 00:00:00","2021/5/14 00:00:00","100","60518728","8.06","","689.20","7.54","755.47","7.49","maoaiw.jssy","2021/4/28 16:41:38","",""
"10992","2021/4/29 00:00:00","2021/5/14 00:00:00","100","60514943","6.27","","626.58","5.75","686.83","5.70","maoaiw.jssy","2021/4/28 16:42:16","",""
"10993","2021/4/29 00:00:00","2021/5/14 00:00:00","100","60514942","6.65","","608.19","6.13","666.67","6.08","maoaiw.jssy","2021/4/28 16:42:51","",""
"10994","2021/4/29 00:00:00","2021/5/14 00:00:00","100","60522773","6.65","","696.49","6.13","763.46","6.08","maoaiw.jssy","2021/4/28 16:43:28","",""
"10995","2021/4/29 00:00:00","2021/5/14 00:00:00","100","60518722","6.65","","703.75","6.13","771.42","6.08","maoaiw.jssy","2021/4/28 16:44:00","",""
"10996","2021/4/29 00:00:00","2021/5/14 00:00:00","100","60518723","7.08","","696.58","6.56","763.56","6.51","maoaiw.jssy","2021/4/28 16:44:29","",""
"10997","2021/5/15 00:00:00","2021/6/11 00:00:00","100","60522773","6.73","","696.49","6.21","763.46","6.16","maoaiw.jssy","2021/5/14 15:59:01","",""
"10998","2021/5/15 00:00:00","2021/6/11 00:00:00","100","60518722","6.73","","703.75","6.21","771.42","6.16","maoaiw.jssy","2021/5/14 15:59:37","",""
"10999","2021/5/15 00:00:00","2021/6/11 00:00:00","100","60518723","7.16","","696.58","6.64","763.56","6.59","maoaiw.jssy","2021/5/14 16:00:11","",""
"11000","2021/5/15 00:00:00","2021/6/11 00:00:00","100","60518728","8.14","","689.20","7.62","755.47","7.57","maoaiw.jssy","2021/5/14 16:00:42","",""
"11001","2021/5/15 00:00:00","2021/6/11 00:00:00","100","60514943","6.36","","626.58","5.84","686.83","5.79","maoaiw.jssy","2021/5/14 16:01:18","",""
"11002","2021/5/15 00:00:00","2021/6/11 00:00:00","100","60514942","6.74","","608.19","6.22","666.67","6.17","maoaiw.jssy","2021/5/14 16:01:51","",""
"11003","2021/6/12 00:00:00","2021/6/28 00:00:00","100","60518728","8.29","","689.20","7.77","755.47","7.72","maoaiw.jssy","2021/6/11 15:57:18","",""
"11004","2021/6/12 00:00:00","2021/6/28 00:00:00","100","60514943","6.50","","626.58","5.98","686.83","5.93","maoaiw.jssy","2021/6/11 15:57:50","",""
"11005","2021/6/12 00:00:00","2021/6/28 00:00:00","100","60514942","6.89","","608.19","6.37","666.67","6.32","maoaiw.jssy","2021/6/11 15:58:18","",""
"11006","2021/6/12 00:00:00","2021/6/28 00:00:00","100","60522773","6.87","","696.49","6.35","763.46","6.30","maoaiw.jssy","2021/6/11 15:58:50","",""
"11007","2021/6/12 00:00:00","2021/6/28 00:00:00","100","60518722","6.87","","703.75","6.35","771.42","6.30","maoaiw.jssy","2021/6/11 15:59:23","",""
"11008","2021/6/12 00:00:00","2021/6/28 00:00:00","100","60518723","7.31","","696.58","6.79","763.56","6.74","maoaiw.jssy","2021/6/11 15:59:50","",""
"11009","2021/6/29 00:00:00","2021/7/12 00:00:00","100","60522773","7.05","","696.49","6.53","763.46","6.48","maoaiw.jssy","2021/6/28 20:11:29","",""
"11010","2021/6/29 00:00:00","2021/7/12 00:00:00","100","60518722","7.05","","703.75","6.53","771.42","6.48","maoaiw.jssy","2021/6/28 20:12:49","",""
"11011","2021/6/29 00:00:00","2021/7/12 00:00:00","100","60518723","7.50","","696.58","6.98","763.56","6.93","maoaiw.jssy","2021/6/28 20:14:08","",""
"11012","2021/6/29 00:00:00","2021/7/12 00:00:00","100","60518728","8.48","","689.20","7.96","755.47","7.91","maoaiw.jssy","2021/6/28 20:15:34","",""
"11013","2021/6/29 00:00:00","2021/7/12 00:00:00","100","60514943","6.69","","626.58","6.17","686.83","6.12","maoaiw.jssy","2021/6/28 20:16:55","",""
"11014","2021/6/29 00:00:00","2021/7/12 00:00:00","100","60514942","7.09","","608.19","6.57","666.67","6.52","maoaiw.jssy","2021/6/28 20:18:04","",""
"11015","2021/7/13 00:00:00","2021/7/26 00:00:00","100","60522773","7.11","","696.49","6.59","763.46","6.54","maoaiw.jssy","2021/7/12 15:06:52","",""
"11016","2021/7/13 00:00:00","2021/7/26 00:00:00","100","60518722","7.11","","703.75","6.59","771.42","6.54","maoaiw.jssy","2021/7/12 15:07:52","",""
"11017","2021/7/13 00:00:00","2021/7/26 00:00:00","100","60518728","8.54","","689.20","8.02","755.47","7.97","maoaiw.jssy","2021/7/12 15:08:43","",""
"11018","2021/7/13 00:00:00","2021/7/26 00:00:00","100","60514943","6.74","","626.58","6.22","686.83","6.17","maoaiw.jssy","2021/7/12 15:09:16","",""
"11019","2021/7/13 00:00:00","2021/7/26 00:00:00","100","60514942","7.15","","608.19","6.63","666.67","6.58","maoaiw.jssy","2021/7/12 15:09:46","",""
"11020","2021/7/13 00:00:00","2021/7/26 00:00:00","100","60518723","7.56","","696.58","7.04","763.56","6.99","maoaiw.jssy","2021/7/12 15:10:18","",""
"11021","2021/7/27 00:00:00","2021/8/23 00:00:00","100","60514943","6.66","","626.58","6.14","686.83","6.09","maoaiw.jssy","2021/7/26 16:19:26","",""
"11022","2021/7/27 00:00:00","2021/8/23 00:00:00","100","60514942","7.06","","608.19","6.54","666.67","6.49","maoaiw.jssy","2021/7/26 16:19:55","",""
"11023","2021/7/27 00:00:00","2021/8/23 00:00:00","100","60518723","7.48","","696.58","6.96","763.56","6.91","maoaiw.jssy","2021/7/26 16:20:28","",""
"11024","2021/7/27 00:00:00","2021/8/23 00:00:00","100","60522773","7.03","","696.49","6.51","763.46","6.46","maoaiw.jssy","2021/7/26 16:20:58","",""
"11025","2021/7/27 00:00:00","2021/8/23 00:00:00","100","60518722","7.03","","703.75","6.51","771.42","6.46","maoaiw.jssy","2021/7/26 16:21:29","",""
"11026","2021/7/27 00:00:00","2021/8/23 00:00:00","100","60518728","8.46","","689.20","7.94","755.47","7.89","maoaiw.jssy","2021/7/26 16:22:03","",""
"11027","2021/8/24 00:00:00","2021/9/6 00:00:00","100","60522773","6.83","","696.49","6.31","763.46","6.26","maoaiw.jssy","2021/8/23 17:32:08","",""
"11028","2021/8/24 00:00:00","2021/9/6 00:00:00","100","60518722","6.83","","703.75","6.31","771.42","6.26","maoaiw.jssy","2021/8/23 17:32:38","",""
"11029","2021/8/24 00:00:00","2021/9/6 00:00:00","100","60518728","8.24","","689.20","7.72","755.47","7.67","maoaiw.jssy","2021/8/23 17:33:04","",""
"11030","2021/8/24 00:00:00","2021/9/6 00:00:00","100","60514943","6.45","","626.58","5.93","686.83","5.88","maoaiw.jssy","2021/8/23 17:33:35","",""
"11031","2021/8/24 00:00:00","2021/9/6 00:00:00","100","60514942","6.84","","608.19","6.32","666.67","6.27","maoaiw.jssy","2021/8/23 17:34:02","",""
"11032","2021/8/24 00:00:00","2021/9/6 00:00:00","100","60518723","7.26","","696.58","6.74","763.56","6.69","maoaiw.jssy","2021/8/23 17:35:03","",""
"11034","2021/9/7 00:00:00","2021/9/18 00:00:00","100","60514943","6.57","","626.58","6.05","686.83","6.00","maoaiw.jssy","2021/9/6 17:05:34","",""
"11035","2021/9/7 00:00:00","2021/9/18 00:00:00","100","60514942","6.96","","608.19","6.44","666.67","6.39","maoaiw.jssy","2021/9/6 17:06:03","",""
"11036","2021/9/7 00:00:00","2021/9/18 00:00:00","100","60518723","7.38","","696.58","6.86","763.56","6.81","maoaiw.jssy","2021/9/6 17:06:38","",""
"11037","2021/9/7 00:00:00","2021/9/18 00:00:00","100","60522773","6.94","","696.49","6.42","763.46","6.37","maoaiw.jssy","2021/9/6 17:07:13","",""
"11038","2021/9/7 00:00:00","2021/9/18 00:00:00","100","60518722","6.94","","703.75","6.42","771.42","6.37","maoaiw.jssy","2021/9/6 17:07:43","",""
"11039","2021/9/7 00:00:00","2021/9/18 00:00:00","100","60518728","8.36","","689.20","7.84","755.47","7.79","maoaiw.jssy","2021/9/6 17:08:19","",""
"11040","2021/9/19 00:00:00","2021/10/9 00:00:00","100","60522773","7.01","","696.49","6.49","763.46","6.44","maoaiw.jssy","2021/9/18 15:49:06","",""
"11041","2021/9/19 00:00:00","2021/10/9 00:00:00","100","60518722","7.01","","703.75","6.49","771.42","6.44","maoaiw.jssy","2021/9/18 15:49:33","",""
"11042","2021/9/19 00:00:00","2021/10/9 00:00:00","100","60518723","7.46","","696.58","6.94","763.56","6.89","maoaiw.jssy","2021/9/18 15:50:01","",""
"11043","2021/9/19 00:00:00","2021/10/9 00:00:00","100","60518728","8.44","","689.20","7.92","755.47","7.87","maoaiw.jssy","2021/9/18 15:50:58","",""
"11044","2021/9/19 00:00:00","2021/10/9 00:00:00","100","60514943","6.64","","626.58","6.12","686.83","6.07","maoaiw.jssy","2021/9/18 15:51:36","",""
"11045","2021/9/19 00:00:00","2021/10/9 00:00:00","100","60514942","7.04","","608.19","6.52","666.67","6.47","maoaiw.jssy","2021/9/18 15:51:59","",""
"11046","2021/10/10 00:00:00","2021/10/22 00:00:00","100","60518728","8.73","","689.20","8.21","755.47","8.16","maoaiw.jssy","2021/10/9 17:38:36","",""
"11047","2021/10/10 00:00:00","2021/10/22 00:00:00","100","60514943","6.93","","626.58","6.41","686.83","6.36","maoaiw.jssy","2021/10/9 17:39:15","",""
"11048","2021/10/10 00:00:00","2021/10/22 00:00:00","100","60514942","7.34","","608.19","6.82","666.67","6.77","maoaiw.jssy","2021/10/9 17:39:48","",""
"11049","2021/10/10 00:00:00","2021/10/22 00:00:00","100","60522773","7.29","","696.49","6.77","763.46","6.72","maoaiw.jssy","2021/10/9 17:40:19","",""
"11050","2021/10/10 00:00:00","2021/10/22 00:00:00","100","60518722","7.29","","703.75","6.77","771.42","6.72","maoaiw.jssy","2021/10/9 17:40:56","",""
"11051","2021/10/10 00:00:00","2021/10/22 00:00:00","100","60518723","7.75","","696.58","7.23","763.56","7.18","maoaiw.jssy","2021/10/9 17:41:27","",""
"11052","2021/10/23 00:00:00","2021/11/19 00:00:00","100","60522773","7.53","","696.49","7.01","763.46","6.96","maoaiw.jssy","2021/10/22 17:17:07","",""
"11053","2021/10/23 00:00:00","2021/11/19 00:00:00","100","60518722","7.53","","703.75","7.01","771.42","6.96","maoaiw.jssy","2021/10/22 17:22:27","",""
"11054","2021/10/23 00:00:00","2021/11/19 00:00:00","100","60518723","8.01","","696.58","7.49","763.56","7.44","maoaiw.jssy","2021/10/22 17:27:30","",""
"11055","2021/10/23 00:00:00","2021/11/19 00:00:00","100","60514943","7.17","","626.58","6.65","686.83","6.60","maoaiw.jssy","2021/10/22 17:30:47","",""
"11056","2021/10/23 00:00:00","2021/11/19 00:00:00","100","60514942","7.60","","608.19","7.08","666.67","7.03","maoaiw.jssy","2021/10/22 17:31:42","",""
"11057","2021/10/23 00:00:00","2021/11/19 00:00:00","100","60518728","9.09","","689.20","8.57","755.47","8.52","maoaiw.jssy","2021/10/22 17:32:42","",""
"11058","2021/11/20 00:00:00","2021/12/3 00:00:00","100","60522773","7.45","","696.49","6.93","763.46","6.88","maoaiw.jssy","2021/11/19 10:14:28","",""
"11059","2021/11/20 00:00:00","2021/12/3 00:00:00","100","60518723","7.93","","696.58","7.41","763.56","7.36","maoaiw.jssy","2021/11/19 10:17:36","",""
"11060","2021/11/20 00:00:00","2021/12/3 00:00:00","100","60518728","9.01","","689.20","8.49","755.47","8.44","maoaiw.jssy","2021/11/19 10:18:26","",""
"11061","2021/11/20 00:00:00","2021/12/3 00:00:00","100","60514943","7.10","","626.58","6.58","686.83","6.53","maoaiw.jssy","2021/11/19 10:22:17","",""
"11062","2021/11/20 00:00:00","2021/12/3 00:00:00","100","60514942","7.52","","608.19","7.00","666.67","6.95","maoaiw.jssy","2021/11/19 10:25:11","",""
"11063","2021/11/20 00:00:00","2021/12/3 00:00:00","100","60518722","7.45","","703.75","6.93","771.42","6.88","maoaiw.jssy","2021/11/19 10:28:18","",""
"11064","2021/12/4 00:00:00","2021/12/17 00:00:00","100","60522773","7.11","","696.49","6.59","763.46","6.54","maoaiw.jssy","2021/12/3 13:51:43","",""
"11065","2021/12/4 00:00:00","2021/12/17 00:00:00","100","60518722","7.11","","703.75","6.59","771.42","6.54","maoaiw.jssy","2021/12/3 13:52:28","",""
"11066","2021/12/4 00:00:00","2021/12/17 00:00:00","100","60518723","7.56","","696.58","7.04","763.56","6.99","maoaiw.jssy","2021/12/3 13:52:57","",""
"11067","2021/12/4 00:00:00","2021/12/17 00:00:00","100","60518728","8.64","","689.20","8.12","755.47","8.07","maoaiw.jssy","2021/12/3 13:53:37","",""
"11068","2021/12/4 00:00:00","2021/12/17 00:00:00","100","60514943","6.74","","626.58","6.22","686.83","6.17","maoaiw.jssy","2021/12/3 13:54:25","",""
"11069","2021/12/4 00:00:00","2021/12/17 00:00:00","100","60514942","7.15","","608.19","6.63","666.67","6.58","maoaiw.jssy","2021/12/3 13:54:57","",""
"11070","2021/12/18 00:00:00","2021/12/31 00:00:00","100","60522773","7.00","","696.49","6.48","763.46","6.43","maoaiw.jssy","2021/12/17 22:22:11","",""
"11071","2021/12/18 00:00:00","2021/12/31 00:00:00","100","60518722","7.00","","703.75","6.48","771.42","6.43","maoaiw.jssy","2021/12/17 22:23:00","",""
"11073","2021/12/18 00:00:00","2021/12/31 00:00:00","100","60518728","8.43","","689.20","7.91","755.47","7.86","maoaiw.jssy","2021/12/17 22:24:58","",""
"11074","2021/12/18 00:00:00","2021/12/31 00:00:00","100","60514943","6.63","","626.58","6.11","686.83","6.06","maoaiw.jssy","2021/12/17 22:25:53","",""
"11075","2021/12/18 00:00:00","2021/12/31 00:00:00","100","60514942","7.03","","608.19","6.51","666.67","6.46","maoaiw.jssy","2021/12/17 22:26:52","",""
"11076","2021/12/18 00:00:00","2021/12/31 00:00:00","100","60518723","7.45","","696.58","6.93","763.56","6.88","maoaiw.jssy","2021/12/17 22:36:03","",""
"11077","2022/1/1 00:00:00","2022/1/17 00:00:00","100","60522773","7.12","","696.49","6.60","763.46","6.55","maoaiw.jssy","2021/12/31 17:29:47","",""
"11078","2022/1/1 00:00:00","2022/1/17 00:00:00","100","60518722","7.12","","703.75","6.60","771.42","6.55","maoaiw.jssy","2021/12/31 17:30:28","",""
"11079","2022/1/1 00:00:00","2022/1/17 00:00:00","100","60518723","7.57","","696.58","7.05","763.56","7.00","maoaiw.jssy","2021/12/31 17:31:11","",""
"11080","2022/1/1 00:00:00","2022/1/17 00:00:00","100","60518728","8.55","","689.20","8.03","755.47","7.98","maoaiw.jssy","2021/12/31 17:31:39","",""
"11081","2022/1/1 00:00:00","2022/1/17 00:00:00","100","60514943","6.75","","626.58","6.23","686.83","6.18","maoaiw.jssy","2021/12/31 17:32:27","",""
"11082","2022/1/1 00:00:00","2022/1/17 00:00:00","100","60514942","7.16","","608.19","6.64","666.67","6.59","maoaiw.jssy","2021/12/31 17:33:06","",""
"11083","2022/1/18 00:00:00","2022/1/29 00:00:00","100","60518722","7.39","","703.75","6.87","771.42","6.82","maoaiw.jssy","2022/1/17 15:15:16","",""
"11084","2022/1/18 00:00:00","2022/1/29 00:00:00","100","60522773","7.39","","696.49","6.87","763.46","6.82","maoaiw.jssy","2022/1/17 15:15:49","",""
"11085","2022/1/18 00:00:00","2022/1/29 00:00:00","100","60518723","7.86","","696.58","7.34","763.56","7.29","maoaiw.jssy","2022/1/17 15:16:47","",""
"11086","2022/1/18 00:00:00","2022/1/29 00:00:00","100","60518728","8.74","","689.20","8.22","755.47","8.17","maoaiw.jssy","2022/1/17 15:17:30","",""
"11087","2022/1/18 00:00:00","2022/1/29 00:00:00","100","60514943","7.03","","626.58","6.51","686.83","6.46","maoaiw.jssy","2022/1/17 15:18:19","",""
"11088","2022/1/18 00:00:00","2022/1/29 00:00:00","100","60514942","7.45","","608.19","6.93","666.67","6.88","maoaiw.jssy","2022/1/17 15:18:46","",""
"11089","2022/1/30 00:00:00","2022/2/17 00:00:00","100","60522773","7.64","","696.49","7.12","763.46","7.07","maoaiw.jssy","2022/1/29 17:56:52","maoaiw.jssy","2022/1/29 18:02:06"
"11090","2022/1/30 00:00:00","2022/2/17 00:00:00","100","60518722","7.64","","703.75","7.12","771.42","7.07","maoaiw.jssy","2022/1/29 17:57:34","",""
"11091","2022/1/30 00:00:00","2022/2/17 00:00:00","100","60518723","8.12","","696.58","7.60","763.56","7.55","maoaiw.jssy","2022/1/29 17:59:46","",""
"11092","2022/1/30 00:00:00","2022/2/17 00:00:00","100","60518728","9.00","","689.20","8.48","755.47","8.43","maoaiw.jssy","2022/1/29 18:00:20","",""
"11093","2022/1/30 00:00:00","2022/2/17 00:00:00","100","60514943","7.29","","626.58","6.77","686.83","6.72","maoaiw.jssy","2022/1/29 18:00:56","",""
"11094","2022/1/30 00:00:00","2022/2/17 00:00:00","100","60514942","7.73","","608.19","7.21","666.67","7.16","maoaiw.jssy","2022/1/29 18:01:49","",""
"11095","2022/2/18 00:00:00","2022/3/3 00:00:00","100","60518722","7.81","","703.75","7.29","771.42","7.24","maoaiw.jssy","2022/2/17 18:33:32","",""
"11096","2022/2/18 00:00:00","2022/3/3 00:00:00","100","60522773","7.81","","696.49","7.29","763.46","7.24","maoaiw.jssy","2022/2/17 18:35:02","",""
"11097","2022/2/18 00:00:00","2022/3/3 00:00:00","100","60518723","8.30","","696.58","7.78","763.56","7.73","maoaiw.jssy","2022/2/17 18:35:38","",""
"11098","2022/2/18 00:00:00","2022/3/3 00:00:00","100","60518728","9.18","","689.20","8.66","755.47","8.61","maoaiw.jssy","2022/2/17 18:36:04","",""
"11099","2022/2/18 00:00:00","2022/3/3 00:00:00","100","60514943","7.46","","626.58","6.94","686.83","6.89","maoaiw.jssy","2022/2/17 18:37:09","",""
"11100","2022/2/18 00:00:00","2022/3/3 00:00:00","100","60514942","7.91","","608.19","7.39","666.67","7.34","maoaiw.jssy","2022/2/17 18:37:36","",""
"11101","2022/3/4 00:00:00","2022/3/17 00:00:00","100","60522773","8.01","","696.49","7.49","763.46","7.44","maoaiw.jssy","2022/3/3 17:27:53","",""
