"id","order_id","order_no","one_id","transaction_time","store_ou_code","store_ou_name","order_type","amount","give_real_points","pay_points","num","is_hn","is_on_line","area_type","dl_code","dl_name","zl_code","zl_name","xl_code","xl_name","brand_code","brand_name","sku_code","sku_name","price"
201318757,114968165,"240331081600950041785665","12040363",2024-03-31 00:18:14,"5234D",黑龙江,销售订单,166.08,2.00,,1.00,海南岛外,线下,境内,"03",烟草制品,"0301",卷烟,"030102",进口卷烟,"21704",七星,"177000",[177000] 七星 （薄荷晶选8毫克） 1X10 ,166.08
201319013,114968165,"240331081600950041785665","12040363",2024-03-31 00:18:14,"5234D",黑龙江,销售订单,159.36,1.00,,1.00,海南岛外,线下,境内,"03",烟草制品,"0301",卷烟,"030102",进口卷烟,"22902",万宝路,"40665",[40665] 万宝路 白金 1X10 ,159.36
201340261,114979941,LF1297551998530440932,"10487713",2024-03-31 03:22:17,"5234B",浙江,销售订单,160.55,,10.00,1.00,海南岛外,线上,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06809",玫珂菲,"350740",[350740] 玫珂菲 -MAKE UP FOR EVER-明星挚爱塑颜颊彩腮红 B210-B210-4g 4g ,160.55
201340517,114979941,LF1297551998530440932,"10487713",2024-03-31 03:22:17,"5234B",浙江,销售订单,122.55,,7.00,1.00,海南岛外,线上,境内,"04",香化,"0406",护肤,"0406",护肤,"07014",理肤泉,"265412",[265412] 理肤泉 -LA ROCHE POSAY- 清痘净肤细致精华乳K+ -40ml 40ml ,122.55
201352630,114132406,"240331072901390035463073","10436691",2024-03-30 23:30:56,"5234D",黑龙江,销售订单,937.80,9.00,,1.00,海南岛外,线下,境内,"05",精品分类,"0503",眼镜,"050301",太阳镜,"10103",雷朋,"343672",[343672] 雷朋 -Ray Ban-男女同款太阳镜0RB4398F-太阳镜-深蓝色-渐变蓝色 0RB4398F ,937.80
201354934,114133686,LF1297370488515125402,"11915333",2024-03-31 00:21:58,"5234B",浙江,销售订单,416.10,,,2.00,海南岛外,线上,境内,"04",香化,"0406",护肤,"0406",护肤,"08901",菲洛嘉,"279760",[279760] 菲洛嘉 -FILORGA-肌源赋活精华水-150ml 150ml ,208.05
201355190,114133686,LF1297370488515125402,"11915333",2024-03-31 00:21:58,"5234B",浙江,销售订单,189.05,,,2.00,海南岛外,线上,境内,"04",香化,"0406",护肤,"0406",护肤,"08901",菲洛嘉,"279738",[279738] 菲洛嘉 -FILORGA-玻尿酸洁面慕斯-150ml 150ml ,94.53
201355446,114133686,LF1297370488515125402,"11915333",2024-03-31 00:21:58,"5234B",浙江,销售订单,152.00,,,1.00,海南岛外,线上,境内,"04",香化,"0406",护肤,"0406",护肤,"08901",菲洛嘉,"279772",[279772] 菲洛嘉 -FILORGA-多效修复乳霜-100ml 100 ML ,152.00
201399222,114161590,"34523","22979001",2024-03-31 07:05:01,"6906",重庆,销售订单,72.10,7.00,,1.00,海南岛外,线下,境外,"03",进口香化,"0301",香水,"030102",男用香水,"030056",Gucci 古驰,C015955,古驰罪爱男士淡香水 90ml,103.00
201399478,114161590,"34523","22979001",2024-03-31 07:05:01,"6906",重庆,销售订单,99.00,12.00,,1.00,海南岛外,线下,境外,"03",进口香化,"0302",护肤品,"030205",护肤品套装,"030018",Biotherm 碧欧泉,C106111,碧欧泉男士水动力1，2，3套装,99.00
201402806,114163638,"81594","22979001",2024-03-31 07:15:27,"6906",重庆,销售订单,28.00,3.00,,1.00,海南岛外,线下,境外,"05",国产烟,"0501",卷烟,"050101",原味烤烟,"050011",广州双喜,D032521,老双喜,28.00
201404086,114164918,"21693","10703276",2024-03-31 07:30:06,"7057",甘肃,销售订单,120.00,0.00,,1.00,海南岛外,线下,境内,"03",进口香化,"0302",护肤品,"030202",面部护肤品,"030110",Kiehl’s/ 科颜氏,C016582,科颜氏亚马逊白泥清洁面膜 125ml,230.00
201404342,114164918,"21693","10703276",2024-03-31 07:30:06,"7057",甘肃,销售订单,185.00,2.00,,1.00,海南岛外,线下,境内,"03",进口香化,"0302",护肤品,"030202",面部护肤品,"030110",Kiehl’s/ 科颜氏,C016597,科颜氏高保湿霜 125ml,410.00
201404598,114164918,"21693","10703276",2024-03-31 07:30:06,"7057",甘肃,销售订单,414.00,5.00,,1.00,海南岛外,线下,境内,"03",进口香化,"0302",护肤品,"030202",面部护肤品,"030017",Lancome 兰蔻,C051161,兰蔻净澈焕肤亮白霜 50ml,460.00
201411510,114168502,"60709","22979001",2024-03-31 07:59:42,"6906",重庆,销售订单,232.20,25.00,,1.00,海南岛外,线下,境外,"03",进口香化,"0302",护肤品,"030202",面部护肤品,"030107",SKII,C052194,SK-II赋能焕采精华露 75ml,258.00
201445814,114188982,"240331190201090031758085","10416330",2024-03-31 11:04:28,"5234D",黑龙江,销售订单,336.00,5.00,,1.00,海南岛外,线下,境内,"03",烟草制品,"0301",卷烟,"030101",国产卷烟,"26923",荷花,"306876",[306876] 荷花 （软） 1x10 ,336.00
201446070,114188982,"240331190201090031758085","10416330",2024-03-31 11:04:28,"5234D",黑龙江,销售订单,336.00,3.00,,1.00,海南岛外,线下,境内,"03",烟草制品,"0301",卷烟,"030101",国产卷烟,"26923",荷花,"306876",[306876] 荷花 （软） 1x10 ,336.00
201466550,114199734,LF1298172800820842282,"11135290",2024-03-31 13:39:38,"5234B",浙江,销售订单,228.00,,,1.00,海南岛外,线上,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06809",玫珂菲,"350727",[350727] 玫珂菲 -MAKE UP FOR EVER-保湿定妆喷雾旅行套装-套装100ml x2+ 30ml 230ml ,228.00
201466806,114199990,"98834","22979001",2024-03-31 13:45:30,"6906",重庆,销售订单,34.80,5.00,,2.00,海南岛外,线下,境外,"05",国产烟,"0501",卷烟,"050101",原味烤烟,"050033",黄鹤楼,D000026,黄鹤楼软盒（蓝）,22.00
201467062,114199990,"98834","22979001",2024-03-31 13:45:30,"6906",重庆,销售订单,9.35,1.00,,1.00,海南岛外,线下,境外,"03",进口香化,"0303",彩妆,"030305",护发染发,"030175",Rene Furterer 馥绿德雅,C047568,馥绿德雅五重菁萃洗发露 200ml,17.00
201467318,114199990,"98834","22979001",2024-03-31 13:45:30,"6906",重庆,销售订单,7.20,0.00,,1.00,海南岛外,线下,境外,"05",国产烟,"0501",卷烟,"050101",原味烤烟,"050011",广州双喜,D032436,广州经典双喜（软盒）,12.00
201667191,112815479,"192959","10800055",2024-03-31 00:41:43,"6826",吉林,销售订单,135.00,2.00,,1.00,海南岛外,线下,境内,"02",进口烟,"0201",卷烟,"020101",原味烤烟,"020004","555 三个五",B001139,三五天越,135.00
201667447,112815479,"192959","10800055",2024-03-31 00:41:43,"6826",吉林,销售订单,135.00,1.00,,1.00,海南岛外,线下,境内,"02",进口烟,"0201",卷烟,"020106",单爆珠混合,"020025",ESSE 爱喜,B001260,爱喜幻变,135.00
202030068,106089204,"240331105101070017050745","7567267",2024-03-31 02:52:42,"5234D",黑龙江,销售订单,289.75,4.00,,1.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06801",迪奥,"366508",[366508] 迪奥 烈艳蓝金唇膏缎光999 3.5g ,289.75
202032628,106090740,"240331105901390036921455","7567267",2024-03-31 03:01:43,"5234D",黑龙江,销售订单,0.95,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06704",修丽可,"369166",[369166] 修丽可 -SkinCeuticals- 植萃舒缓修复精华露 （赠送品）- 4ml 4ml ,0.95
202032884,106090740,"240331105901390036921455","7567267",2024-03-31 03:01:43,"5234D",黑龙江,销售订单,901.55,14.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06704",修丽可,"293392",[293392] 修丽可 -SkinCeuticals-臻白修护日间精华液 CF色斑抗氧瓶-30ml 30ml ,901.55
202034932,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,3322.43,45.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07006",赫莲娜,"360095",[360095] 赫莲娜 -HR-活颜修护夜霜-100ml 100ml ,3322.43
202035188,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,3322.49,45.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07006",赫莲娜,"360095",[360095] 赫莲娜 -HR-活颜修护夜霜-100ml 100ml ,3322.49
202035444,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06906",SK-II,"357768",[357768] SK-II --旅行必备套装 大红瓶15g+神仙水30ml+清莹露30ml+洁面20g（赠品） -4件装 95ml ,0.96
202035700,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,317.06,4.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07101",资生堂,"315101",[315101] 资生堂 -SHISEIDO-悦薇智感紧塑焕白眼膜-12对*12.5ml 150g ,317.06
202035956,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,317.06,4.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07101",资生堂,"315101",[315101] 资生堂 -SHISEIDO-悦薇智感紧塑焕白眼膜-12对*12.5ml 150g ,317.06
202036212,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,317.06,4.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07101",资生堂,"315101",[315101] 资生堂 -SHISEIDO-悦薇智感紧塑焕白眼膜-12对*12.5ml 150g ,317.06
202036468,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,349.53,5.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06018",蒂普提克,"340153",[340153] 蒂普提克 -DIPTYQUE-全新杜桑柔肤沐浴油-200ml 200ml ,349.53
202036724,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,607.38,9.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06701",欧莱雅,"340946",[340946] 欧莱雅 -L’ORÉAL-巴黎复颜玻尿酸水光充盈淡纹眼霜双支装  65ml*2-65ml*2 130ml ,607.38
202036980,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,487.05,7.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"05801",娇韵诗,"321780",[321780] 娇韵诗 -CLARINS-双萃焕活眼部精华-20ml 20ml ,487.05
202037236,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,349.53,5.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06018",蒂普提克,"340153",[340153] 蒂普提克 -DIPTYQUE-全新杜桑柔肤沐浴油-200ml 200ml ,349.53
202037492,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,317.06,4.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07101",资生堂,"315101",[315101] 资生堂 -SHISEIDO-悦薇智感紧塑焕白眼膜-12对*12.5ml 150g ,317.06
202037748,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,299.87,4.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06906",SK-II,"82011",[82011] SK-II --舒透护肤洁面霜【温和洁净 水润不紧绷】清洁舒缓肌肤-120g 120g ,299.87
202038004,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,244.10,3.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07901",欧舒丹,"339089",[339089] 欧舒丹 -L'OCCITANE-粉嫩迷人花香润手霜套装-格拉斯橙花75ml+玫瑰之心75ml+甜蜜樱花75ml 225ml ,244.10
202038260,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07101",资生堂,"318417",[318417] 资生堂 2024 春夏系列精美小套组 1A 47ml ,0.96
202038516,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,1896.63,26.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06906",SK-II,"206541",[206541] SK-II --肌因光蕴祛斑精华露双瓶装【匀净透白 绽现清透肌肤】淡斑提亮-50ml*2 100ml ,1896.63
202038772,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,317.06,4.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07101",资生堂,"315101",[315101] 资生堂 -SHISEIDO-悦薇智感紧塑焕白眼膜-12对*12.5ml 150g ,317.06
202039028,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,361.95,6.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07008",兰蔻,"224993",[224993] 兰蔻 -LANCOME-轻透水漾防晒隔离乳小白管-50ml 50ml ,361.95
202039284,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,443.12,6.00,,1.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06124",汤姆福特,"317080",[317080] 汤姆福特 -TOM FORD-幻魅四色眼影盘-30 烟粉玫瑰色 孤傲玫瑰盘 INSOLENT ROSE-10g 10g ,443.12
202039540,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,150.18,1.00,,1.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06802",纪梵希（香化）,"342821",[342821] 纪梵希（香化） 纪梵希-GIVENCHY-高定香榭甜润唇膏-N001-2.8g 2.8g ,150.18
202039796,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,634.12,9.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06108",海蓝之谜,"325337",[325337] 海蓝之谜 -LA MER-沁润修护精萃水-150ml 150ml ,634.12
202040052,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,634.12,9.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06108",海蓝之谜,"325337",[325337] 海蓝之谜 -LA MER-沁润修护精萃水-150ml 150ml ,634.12
202040308,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,634.12,9.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06108",海蓝之谜,"325337",[325337] 海蓝之谜 -LA MER-沁润修护精萃水-150ml 150ml ,634.12
202040564,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,265.49,3.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07102",肌肤之钥,"323567",[323567] 肌肤之钥 -CLE DE PEAU BEAUTE-净采洁面膏湿润型-125ml 125ml ,265.49
202040820,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,262.63,3.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07101",资生堂,"250639",[250639] 资生堂 -SHISEIDO-时光琉璃御藏臻润洁面乳-125ml 125ml ,262.63
202041076,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,452.67,6.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07008",兰蔻,"273456",[273456] 兰蔻 -LANCOME-菁纯臻颜玫瑰精粹水-150ml 150ml ,452.67
202041332,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,361.95,5.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07008",兰蔻,"224993",[224993] 兰蔻 -LANCOME-轻透水漾防晒隔离乳小白管-50ml 50ml ,361.95
202041588,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,361.95,5.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07008",兰蔻,"224993",[224993] 兰蔻 -LANCOME-轻透水漾防晒隔离乳小白管-50ml 50ml ,361.95
202041844,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,361.95,5.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07008",兰蔻,"224993",[224993] 兰蔻 -LANCOME-轻透水漾防晒隔离乳小白管-50ml 50ml ,361.95
202042100,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,1633.05,23.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06108",海蓝之谜,"337211",[337211] 海蓝之谜 -LA MER-愈龄云绒霜 轻盈型精华乳霜-60ml 60ml ,1633.05
202042356,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,452.67,6.00,,1.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06108",海蓝之谜,"279787",[279787] 海蓝之谜 -LA MER-修护唇部精华-7ml 7ml ,452.67
202042612,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,452.67,6.00,,1.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06108",海蓝之谜,"279787",[279787] 海蓝之谜 -LA MER-修护唇部精华-7ml 7ml ,452.67
202042868,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,452.67,6.00,,1.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"06108",海蓝之谜,"279787",[279787] 海蓝之谜 -LA MER-修护唇部精华-7ml 7ml ,452.67
202043124,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,0.96,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07001",碧欧泉,"374777",[374777] 碧欧泉 礼赠套组2 赠送品 215ml ,0.96
202043380,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,1541.37,21.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07008",兰蔻,"329359",[329359] 兰蔻 -LANCOME-菁纯臻颜精萃乳霜(轻盈)-60ml 60ml ,1541.37
202043636,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,543.40,8.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07001",碧欧泉,"340943",[340943] 碧欧泉 -BIOTHERM- 男士清爽控油123-套组 375‬ml ,543.40
202043892,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,180.50,2.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07001",碧欧泉,"77521",[77521] 碧欧泉 -BIOTHERM-男士水动力爽肤水-200ml 200ml ,180.50
202044148,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,188.71,3.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07001",碧欧泉,"229277",[229277] 碧欧泉 -BIOTHERM-男士水动力保湿着哩-200ml 200ml ,188.71
202044404,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,180.50,1.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07001",碧欧泉,"77521",[77521] 碧欧泉 -BIOTHERM-男士水动力爽肤水-200ml 200ml ,180.50
202044660,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,144.40,1.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07001",碧欧泉,"77520",[77520] 碧欧泉 -BIOTHERM-男士水动力洁面啫喱-125ml 125ml ,144.40
202044916,106092276,"240331110901390011644598","7567267",2024-03-31 03:15:09,"5234D",黑龙江,销售订单,144.40,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07001",碧欧泉,"77520",[77520] 碧欧泉 -BIOTHERM-男士水动力洁面啫喱-125ml 125ml ,144.40
202045684,106093044,"240331113401070017171056","7567267",2024-03-31 03:35:27,"5234D",黑龙江,销售订单,722.00,11.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"325693",[325693] 雅诗兰黛 -ESTÉE LAUDER-智妍紧塑精华乳霜与智妍紧塑精华眼霜套装 精华乳霜75ml+精华眼霜15ml-套装 90ml ,722.00
202049012,106095604,"240331115701390035780885","7567267",2024-03-31 03:58:40,"5234D",黑龙江,销售订单,1209.35,20.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07008",兰蔻,"275200",[275200] 兰蔻 -LANCOME-菁纯臻颜焕亮眼霜两件装-20ml*2 40ml ,1209.35
202049268,106095604,"240331115701390035780885","7567267",2024-03-31 03:58:40,"5234D",黑龙江,销售订单,650.75,10.00,,1.00,海南岛外,线下,境内,"04",香化,"0405",香水,"0405",香水,"06018",蒂普提克,"340931",[340931] 蒂普提克 -DIPTYQUE-纸上淡香水-EDT-50ml 50ml ,650.75
202049524,106095604,"240331115701390035780885","7567267",2024-03-31 03:58:40,"5234D",黑龙江,销售订单,540.55,6.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07008",兰蔻,"319633",[319633] 兰蔻 -LANCOME-新升级【小黑瓶】肌底精华“发光”眼霜--15ml*2 30ml ,540.55
202049780,106095860,"240331115901390035168187","7567267",2024-03-31 04:00:04,"5234D",黑龙江,销售订单,178.60,3.00,,1.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"07010",植村秀,"332479",[332479] 植村秀 -SHU UEMURA-自动砍刀眉笔-深棕  ACORN-0.3g 0.3g ,178.60
202055668,106099444,"240331122801390035205845","7567267",2024-03-31 04:28:41,"5234D",黑龙江,销售订单,630.80,9.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06108",海蓝之谜,"325337",[325337] 海蓝之谜 -LA MER-沁润修护精萃水-150ml 150ml ,630.80
202056180,106099956,"240331123301390035205848","7567267",2024-03-31 04:34:47,"5234D",黑龙江,销售订单,95.00,3.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06110",悦木之源,"359592",[359592] 悦木之源 -ORIGINS- 森意盎然手部身体保湿柔肤乳（雪松茉莉香调）-75ml 75ml ,95.00
202056436,106099956,"240331123301390035205848","7567267",2024-03-31 04:34:47,"5234D",黑龙江,销售订单,90.25,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06110",悦木之源,"373438",[373438] 悦木之源 -ORIGINS-怡然自得润手霜（尤加利薄荷香调） -75ml 75ml ,90.25
202056692,106100212,"240331123501390035205850","7567267",2024-03-31 04:35:45,"5234D",黑龙江,销售订单,450.30,8.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"330559",[330559] 雅诗兰黛 -ESTÉE LAUDER-第五代小棕瓶抗蓝光熬夜眼霜双支装  淡化细纹黑眼圈-15ml*2 30ml ,450.30
202056948,106100212,"240331123501390035205850","7567267",2024-03-31 04:35:45,"5234D",黑龙江,销售订单,90.25,0.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06110",悦木之源,"373437",[373437] 悦木之源 -ORIGINS-甜橘蜜意润手霜（柑橘柠檬香调） -75ml 75ml ,90.25
202058228,106100724,"240331123801350020638055","7567267",2024-03-31 04:41:05,"5234D",黑龙江,销售订单,1204.70,19.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06803",娇兰,"348134",[348134] 娇兰 -GUERLAIN-帝皇蜂姿焕活复原蜜双支装套组- 100ml ,1204.70
202058484,106100724,"240331123801350020638055","7567267",2024-03-31 04:41:05,"5234D",黑龙江,销售订单,450.30,6.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06105",雅诗兰黛,"330559",[330559] 雅诗兰黛 -ESTÉE LAUDER-第五代小棕瓶抗蓝光熬夜眼霜双支装  淡化细纹黑眼圈-15ml*2 30ml ,450.30
202065396,106105076,"240331133401070016543848","7567267",2024-03-31 05:35:50,"5234D",黑龙江,销售订单,406.60,6.00,,1.00,海南岛外,线下,境内,"04",香化,"0407",彩妆,"0407",彩妆,"07008",兰蔻,"308681",[308681] 兰蔻 -LANCOME-新款菁纯气垫粉底液-100-13g 13g ,406.60
202071028,106107892,"240331141001230017953985","7567267",2024-03-31 06:11:33,"5234D",黑龙江,销售订单,1801.20,27.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06906",SK-II,"220800",[220800] SK-II --护肤精华露两支装【明星「神仙水」精华】-230ml*2 460ml ,1801.20
202071284,106107892,"240331141001230017953985","7567267",2024-03-31 06:11:33,"5234D",黑龙江,销售订单,605.15,9.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07001",碧欧泉,"187484",[187484] 碧欧泉 -BIOTHERM-男士滋养紧肤面霜-50ml 50ml ,605.15
202073076,106108916,"240331141301230017953988","7567267",2024-03-31 06:15:07,"5234D",黑龙江,销售订单,270.75,3.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06102",倩碧,"324978",[324978] 倩碧 -CLINIQUE-1870紫光眼霜 -15ml 15ml ,270.75
202073332,106108916,"240331141301230017953988","7567267",2024-03-31 06:15:07,"5234D",黑龙江,销售订单,595.65,10.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"06102",倩碧,"321098",[321098] 倩碧 -CLINIQUE-HPR肽A紫光精华 -100ml- 100ml ,595.65
202073588,106108916,"240331141301230017953988","7567267",2024-03-31 06:15:07,"5234D",黑龙江,销售订单,529.72,9.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"05801",娇韵诗,"236899",[236899] 娇韵诗 -CLARINS-青春赋活日晚霜套组 日霜50ml+晚霜50ml-套装 100ml ,529.72
202073844,106108916,"240331141301230017953988","7567267",2024-03-31 06:15:07,"5234D",黑龙江,销售订单,529.72,7.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"05801",娇韵诗,"236899",[236899] 娇韵诗 -CLARINS-青春赋活日晚霜套组 日霜50ml+晚霜50ml-套装 100ml ,529.72
202075380,106110196,"240331143400960041874907","7567267",2024-03-31 06:35:50,"5234D",黑龙江,销售订单,1544.70,23.00,,1.00,海南岛外,线下,境内,"04",香化,"0406",护肤,"0406",护肤,"07008",兰蔻,"325390",[325390] 兰蔻 -LANCOME-菁纯臻颜精华凝乳-30ml 30ml ,1544.70
